$$Product.StockKeepingUnit$ProductSellingModel.SellingModelType$SegmentType,DurationType,Name,Product.StockKeepingUnit,ProductSellingModel.$$Name$SellingModelType,SegmentType,TrialDuration
QB-GEN-AI-LIC-GEN1385;TermDefined;Custom,,PPRS-000000009,QB-GEN-AI-LIC-GEN1385,Term Annual;TermDefined,Custom,
QB-SUPP-2000-GEN1465;TermDefined;Yearly,,PPRS-000000010,QB-SUPP-2000-GEN1465,Term Annual;TermDefined,Yearly,
QB-API-GEN1482;TermDefined;Yearly,,PPRS-000000006,QB-API-GEN1482,Term Annual;TermDefined,Yearly,
QB-API-GEN1482;TermDefined;Custom,,PPRS-000000007,QB-API-GEN1482,Term Annual;TermDefined,Custom,
QB-GEN-AI-LIC-GEN1549;TermDefined;Yearly,,PPRS-000000008,QB-GEN-AI-LIC-GEN1549,Term Annual;TermDefined,Yearly,
QB-GEN-AI-LIC-GEN1549;TermDefined;Custom,,PPRS-000000009,QB-GEN-AI-LIC-GEN1549,Term Annual;TermDefined,Custom,
QB-SUPP-2000-GEN1629;TermDefined;Yearly,,PPRS-000000010,QB-SUPP-2000-GEN1629,Term Annual;TermDefined,Yearly,
QB-API-GEN1646;TermDefined;Yearly,,PPRS-000000006,QB-API-GEN1646,Term Annual;TermDefined,Yearly,
QB-API-GEN1646;TermDefined;Custom,,PPRS-000000007,QB-API-GEN1646,Term Annual;TermDefined,Custom,
QB-GEN-AI-LIC-GEN1713;TermDefined;Yearly,,PPRS-000000008,QB-GEN-AI-LIC-GEN1713,Term Annual;TermDefined,Yearly,
QB-GEN-AI-LIC-GEN1713;TermDefined;Custom,,PPRS-000000009,QB-GEN-AI-LIC-GEN1713,Term Annual;TermDefined,Custom,
QB-SUPP-2000-GEN1793;TermDefined;Yearly,,PPRS-000000010,QB-SUPP-2000-GEN1793,Term Annual;TermDefined,Yearly,
QB-API-GEN1810;TermDefined;Yearly,,PPRS-000000006,QB-API-GEN1810,Term Annual;TermDefined,Yearly,
QB-API-GEN1810;TermDefined;Custom,,PPRS-000000007,QB-API-GEN1810,Term Annual;TermDefined,Custom,
QB-GEN-AI-LIC-GEN1877;TermDefined;Yearly,,PPRS-000000008,QB-GEN-AI-LIC-GEN1877,Term Annual;TermDefined,Yearly,
QB-GEN-AI-LIC-GEN1877;TermDefined;Custom,,PPRS-000000009,QB-GEN-AI-LIC-GEN1877,Term Annual;TermDefined,Custom,
QB-SUPP-2000-GEN1957;TermDefined;Yearly,,PPRS-000000010,QB-SUPP-2000-GEN1957,Term Annual;TermDefined,Yearly,
QB-API-GEN1974;TermDefined;Yearly,,PPRS-000000006,QB-API-GEN1974,Term Annual;TermDefined,Yearly,
QB-API-GEN1974;TermDefined;Custom,,PPRS-000000007,QB-API-GEN1974,Term Annual;TermDefined,Custom,
QB-GEN-AI-LIC-GEN2041;TermDefined;Yearly,,PPRS-000000008,QB-GEN-AI-LIC-GEN2041,Term Annual;TermDefined,Yearly,
QB-GEN-AI-LIC-GEN2041;TermDefined;Custom,,PPRS-000000009,QB-GEN-AI-LIC-GEN2041,Term Annual;TermDefined,Custom,
QB-SUPP-2000-GEN2121;TermDefined;Yearly,,PPRS-000000010,QB-SUPP-2000-GEN2121,Term Annual;TermDefined,Yearly,
QB-API-GEN2138;TermDefined;Yearly,,PPRS-000000006,QB-API-GEN2138,Term Annual;TermDefined,Yearly,
QB-API-GEN2138;TermDefined;Custom,,PPRS-000000007,QB-API-GEN2138,Term Annual;TermDefined,Custom,
QB-GEN-AI-LIC-GEN2205;TermDefined;Yearly,,PPRS-000000008,QB-GEN-AI-LIC-GEN2205,Term Annual;TermDefined,Yearly,
QB-GEN-AI-LIC-GEN2205;TermDefined;Custom,,PPRS-000000009,QB-GEN-AI-LIC-GEN2205,Term Annual;TermDefined,Custom,
QB-SUPP-2000-GEN2285;TermDefined;Yearly,,PPRS-000000010,QB-SUPP-2000-GEN2285,Term Annual;TermDefined,Yearly,
QB-API-GEN2302;TermDefined;Yearly,,PPRS-000000006,QB-API-GEN2302,Term Annual;TermDefined,Yearly,
QB-API-GEN2302;TermDefined;Custom,,PPRS-000000007,QB-API-GEN2302,Term Annual;TermDefined,Custom,
QB-GEN-AI-LIC-GEN2369;TermDefined;Yearly,,PPRS-000000008,QB-GEN-AI-LIC-GEN2369,Term Annual;TermDefined,Yearly,
QB-GEN-AI-LIC-GEN2369;TermDefined;Custom,,PPRS-000000009,QB-GEN-AI-LIC-GEN2369,Term Annual;TermDefined,Custom,
QB-SUPP-2000-GEN2449;TermDefined;Yearly,,PPRS-000000010,QB-SUPP-2000-GEN2449,Term Annual;TermDefined,Yearly,
QB-API-GEN2466;TermDefined;Yearly,,PPRS-000000006,QB-API-GEN2466,Term Annual;TermDefined,Yearly,
QB-API-GEN2466;TermDefined;Custom,,PPRS-000000007,QB-API-GEN2466,Term Annual;TermDefined,Custom,
QB-GEN-AI-LIC-GEN2533;TermDefined;Yearly,,PPRS-000000008,QB-GEN-AI-LIC-GEN2533,Term Annual;TermDefined,Yearly,
QB-GEN-AI-LIC-GEN2533;TermDefined;Custom,,PPRS-000000009,QB-GEN-AI-LIC-GEN2533,Term Annual;TermDefined,Custom,
QB-SUPP-2000-GEN2613;TermDefined;Yearly,,PPRS-000000010,QB-SUPP-2000-GEN2613,Term Annual;TermDefined,Yearly,
QB-API-GEN2630;TermDefined;Yearly,,PPRS-000000006,QB-API-GEN2630,Term Annual;TermDefined,Yearly,
QB-API-GEN2630;TermDefined;Custom,,PPRS-000000007,QB-API-GEN2630,Term Annual;TermDefined,Custom,
QB-GEN-AI-LIC-GEN2697;TermDefined;Yearly,,PPRS-000000008,QB-GEN-AI-LIC-GEN2697,Term Annual;TermDefined,Yearly,
QB-GEN-AI-LIC-GEN2697;TermDefined;Custom,,PPRS-000000009,QB-GEN-AI-LIC-GEN2697,Term Annual;TermDefined,Custom,
QB-SUPP-2000-GEN2777;TermDefined;Yearly,,PPRS-000000010,QB-SUPP-2000-GEN2777,Term Annual;TermDefined,Yearly,
QB-API-GEN2794;TermDefined;Yearly,,PPRS-000000006,QB-API-GEN2794,Term Annual;TermDefined,Yearly,
QB-API-GEN2794;TermDefined;Custom,,PPRS-000000007,QB-API-GEN2794,Term Annual;TermDefined,Custom,
QB-GEN-AI-LIC-GEN2861;TermDefined;Yearly,,PPRS-000000008,QB-GEN-AI-LIC-GEN2861,Term Annual;TermDefined,Yearly,
QB-GEN-AI-LIC-GEN2861;TermDefined;Custom,,PPRS-000000009,QB-GEN-AI-LIC-GEN2861,Term Annual;TermDefined,Custom,
QB-SUPP-2000-GEN2941;TermDefined;Yearly,,PPRS-000000010,QB-SUPP-2000-GEN2941,Term Annual;TermDefined,Yearly,
QB-API-GEN2958;TermDefined;Yearly,,PPRS-000000006,QB-API-GEN2958,Term Annual;TermDefined,Yearly,
QB-API-GEN2958;TermDefined;Custom,,PPRS-000000007,QB-API-GEN2958,Term Annual;TermDefined,Custom,
QB-GEN-AI-LIC-GEN3025;TermDefined;Yearly,,PPRS-000000008,QB-GEN-AI-LIC-GEN3025,Term Annual;TermDefined,Yearly,
QB-GEN-AI-LIC-GEN3025;TermDefined;Custom,,PPRS-000000009,QB-GEN-AI-LIC-GEN3025,Term Annual;TermDefined,Custom,
QB-SUPP-2000-GEN3105;TermDefined;Yearly,,PPRS-000000010,QB-SUPP-2000-GEN3105,Term Annual;TermDefined,Yearly,
QB-API-GEN3122;TermDefined;Yearly,,PPRS-000000006,QB-API-GEN3122,Term Annual;TermDefined,Yearly,
QB-API-GEN3122;TermDefined;Custom,,PPRS-000000007,QB-API-GEN3122,Term Annual;TermDefined,Custom,
QB-GEN-AI-LIC-GEN3189;TermDefined;Yearly,,PPRS-000000008,QB-GEN-AI-LIC-GEN3189,Term Annual;TermDefined,Yearly,
QB-GEN-AI-LIC-GEN3189;TermDefined;Custom,,PPRS-000000009,QB-GEN-AI-LIC-GEN3189,Term Annual;TermDefined,Custom,
QB-SUPP-2000-GEN3269;TermDefined;Yearly,,PPRS-000000010,QB-SUPP-2000-GEN3269,Term Annual;TermDefined,Yearly,
QB-API-GEN3286;TermDefined;Yearly,,PPRS-000000006,QB-API-GEN3286,Term Annual;TermDefined,Yearly,
QB-API-GEN3286;TermDefined;Custom,,PPRS-000000007,QB-API-GEN3286,Term Annual;TermDefined,Custom,
QB-GEN-AI-LIC-GEN3353;TermDefined;Yearly,,PPRS-000000008,QB-GEN-AI-LIC-GEN3353,Term Annual;TermDefined,Yearly,
QB-GEN-AI-LIC-GEN3353;TermDefined;Custom,,PPRS-000000009,QB-GEN-AI-LIC-GEN3353,Term Annual;TermDefined,Custom,
QB-SUPP-2000-GEN3433;TermDefined;Yearly,,PPRS-000000010,QB-SUPP-2000-GEN3433,Term Annual;TermDefined,Yearly,
QB-API-GEN3450;TermDefined;Yearly,,PPRS-000000006,QB-API-GEN3450,Term Annual;TermDefined,Yearly,
QB-API-GEN3450;TermDefined;Custom,,PPRS-000000007,QB-API-GEN3450,Term Annual;TermDefined,Custom,
QB-GEN-AI-LIC-GEN3517;TermDefined;Yearly,,PPRS-000000008,QB-GEN-AI-LIC-GEN3517,Term Annual;TermDefined,Yearly,
QB-GEN-AI-LIC-GEN3517;TermDefined;Custom,,PPRS-000000009,QB-GEN-AI-LIC-GEN3517,Term Annual;TermDefined,Custom,
QB-SUPP-2000-GEN3597;TermDefined;Yearly,,PPRS-000000010,QB-SUPP-2000-GEN3597,Term Annual;TermDefined,Yearly,
QB-API-GEN3614;TermDefined;Yearly,,PPRS-000000006,QB-API-GEN3614,Term Annual;TermDefined,Yearly,
QB-API-GEN3614;TermDefined;Custom,,PPRS-000000007,QB-API-GEN3614,Term Annual;TermDefined,Custom,
QB-GEN-AI-LIC-GEN3681;TermDefined;Yearly,,PPRS-000000008,QB-GEN-AI-LIC-GEN3681,Term Annual;TermDefined,Yearly,
QB-GEN-AI-LIC-GEN3681;TermDefined;Custom,,PPRS-000000009,QB-GEN-AI-LIC-GEN3681,Term Annual;TermDefined,Custom,
QB-SUPP-2000-GEN3761;TermDefined;Yearly,,PPRS-000000010,QB-SUPP-2000-GEN3761,Term Annual;TermDefined,Yearly,
QB-API-GEN3778;TermDefined;Yearly,,PPRS-000000006,QB-API-GEN3778,Term Annual;TermDefined,Yearly,
QB-API-GEN3778;TermDefined;Custom,,PPRS-000000007,QB-API-GEN3778,Term Annual;TermDefined,Custom,
QB-GEN-AI-LIC-GEN3845;TermDefined;Yearly,,PPRS-000000008,QB-GEN-AI-LIC-GEN3845,Term Annual;TermDefined,Yearly,
QB-GEN-AI-LIC-GEN3845;TermDefined;Custom,,PPRS-000000009,QB-GEN-AI-LIC-GEN3845,Term Annual;TermDefined,Custom,
QB-SUPP-2000-GEN3925;TermDefined;Yearly,,PPRS-000000010,QB-SUPP-2000-GEN3925,Term Annual;TermDefined,Yearly,
QB-API-GEN3942;TermDefined;Yearly,,PPRS-000000006,QB-API-GEN3942,Term Annual;TermDefined,Yearly,
QB-API-GEN3942;TermDefined;Custom,,PPRS-000000007,QB-API-GEN3942,Term Annual;TermDefined,Custom,
QB-GEN-AI-LIC-GEN4009;TermDefined;Yearly,,PPRS-000000008,QB-GEN-AI-LIC-GEN4009,Term Annual;TermDefined,Yearly,
QB-GEN-AI-LIC-GEN4009;TermDefined;Custom,,PPRS-000000009,QB-GEN-AI-LIC-GEN4009,Term Annual;TermDefined,Custom,
QB-SUPP-2000-GEN4089;TermDefined;Yearly,,PPRS-000000010,QB-SUPP-2000-GEN4089,Term Annual;TermDefined,Yearly,
QB-API-GEN4106;TermDefined;Yearly,,PPRS-000000006,QB-API-GEN4106,Term Annual;TermDefined,Yearly,
QB-API-GEN4106;TermDefined;Custom,,PPRS-000000007,QB-API-GEN4106,Term Annual;TermDefined,Custom,
QB-GEN-AI-LIC-GEN4173;TermDefined;Yearly,,PPRS-000000008,QB-GEN-AI-LIC-GEN4173,Term Annual;TermDefined,Yearly,
QB-GEN-AI-LIC-GEN4173;TermDefined;Custom,,PPRS-000000009,QB-GEN-AI-LIC-GEN4173,Term Annual;TermDefined,Custom,
QB-SUPP-2000-GEN4253;TermDefined;Yearly,,PPRS-000000010,QB-SUPP-2000-GEN4253,Term Annual;TermDefined,Yearly,
QB-API-GEN4270;TermDefined;Yearly,,PPRS-000000006,QB-API-GEN4270,Term Annual;TermDefined,Yearly,
QB-API-GEN4270;TermDefined;Custom,,PPRS-000000007,QB-API-GEN4270,Term Annual;TermDefined,Custom,
QB-GEN-AI-LIC-GEN4337;TermDefined;Yearly,,PPRS-000000008,QB-GEN-AI-LIC-GEN4337,Term Annual;TermDefined,Yearly,
QB-GEN-AI-LIC-GEN4337;TermDefined;Custom,,PPRS-000000009,QB-GEN-AI-LIC-GEN4337,Term Annual;TermDefined,Custom,
QB-SUPP-2000-GEN4417;TermDefined;Yearly,,PPRS-000000010,QB-SUPP-2000-GEN4417,Term Annual;TermDefined,Yearly,
QB-API-GEN4434;TermDefined;Yearly,,PPRS-000000006,QB-API-GEN4434,Term Annual;TermDefined,Yearly,
QB-API-GEN4434;TermDefined;Custom,,PPRS-000000007,QB-API-GEN4434,Term Annual;TermDefined,Custom,
QB-GEN-AI-LIC-GEN4501;TermDefined;Yearly,,PPRS-000000008,QB-GEN-AI-LIC-GEN4501,Term Annual;TermDefined,Yearly,
QB-GEN-AI-LIC-GEN4501;TermDefined;Custom,,PPRS-000000009,QB-GEN-AI-LIC-GEN4501,Term Annual;TermDefined,Custom,
QB-SUPP-2000-GEN4581;TermDefined;Yearly,,PPRS-000000010,QB-SUPP-2000-GEN4581,Term Annual;TermDefined,Yearly,
QB-API-GEN4598;TermDefined;Yearly,,PPRS-000000006,QB-API-GEN4598,Term Annual;TermDefined,Yearly,
QB-API-GEN4598;TermDefined;Custom,,PPRS-000000007,QB-API-GEN4598,Term Annual;TermDefined,Custom,
QB-GEN-AI-LIC-GEN4665;TermDefined;Yearly,,PPRS-000000008,QB-GEN-AI-LIC-GEN4665,Term Annual;TermDefined,Yearly,
QB-GEN-AI-LIC-GEN4665;TermDefined;Custom,,PPRS-000000009,QB-GEN-AI-LIC-GEN4665,Term Annual;TermDefined,Custom,
QB-SUPP-2000-GEN4745;TermDefined;Yearly,,PPRS-000000010,QB-SUPP-2000-GEN4745,Term Annual;TermDefined,Yearly,
QB-API-GEN4762;TermDefined;Yearly,,PPRS-000000006,QB-API-GEN4762,Term Annual;TermDefined,Yearly,
QB-API-GEN4762;TermDefined;Custom,,PPRS-000000007,QB-API-GEN4762,Term Annual;TermDefined,Custom,
QB-GEN-AI-LIC-GEN4829;TermDefined;Yearly,,PPRS-000000008,QB-GEN-AI-LIC-GEN4829,Term Annual;TermDefined,Yearly,
QB-GEN-AI-LIC-GEN4829;TermDefined;Custom,,PPRS-000000009,QB-GEN-AI-LIC-GEN4829,Term Annual;TermDefined,Custom,
QB-SUPP-2000-GEN4909;TermDefined;Yearly,,PPRS-000000010,QB-SUPP-2000-GEN4909,Term Annual;TermDefined,Yearly,
QB-API-GEN4926;TermDefined;Yearly,,PPRS-000000006,QB-API-GEN4926,Term Annual;TermDefined,Yearly,
QB-API-GEN4926;TermDefined;Custom,,PPRS-000000007,QB-API-GEN4926,Term Annual;TermDefined,Custom,
QB-GEN-AI-LIC-GEN4993;TermDefined;Yearly,,PPRS-000000008,QB-GEN-AI-LIC-GEN4993,Term Annual;TermDefined,Yearly,
QB-GEN-AI-LIC-GEN4993;TermDefined;Custom,,PPRS-000000009,QB-GEN-AI-LIC-GEN4993,Term Annual;TermDefined,Custom,
