Active__c,Header__c,Name,Sub_Header__c,Video_Link__c,RecordType.$$DeveloperName$SobjectType,Icon__r.Name,Page__r.Name
true,Salesforce Pricing - Solution Overview,Price Management Left Top Section,,,Left_Top;Section__c,Rev-Pricebookentries,Salesforce Pricing
true,Product Catalog Management - Solution Overview,Product Catalog Management Left Top Section,,,Left_Top;Section__c,Rev-Product,Product Catalog Management
true,Usage Management - Solution Overview,Usage Management Left Top Section,,,Left_Top;Section__c,Rev-Product,Usage Management
true,Transaction Management - Solution Overview,Transaction Management Left Top Section,,,Left_Top;Section__c,Rev-Orders,Transaction Management
true,Dynamic Revenue Orchestrator - Solution Overview,DRO Left Top Section,,,Left_Top;Section__c,Rev-Orchestrator,Dynamic Revenue Orchestrator
true,Revenue Cloud & Key Modules,Home Left Bottom,"<p>Create quotes and orders on one revenue platform. Power guided quoting, AI-assisted contracts, efficient fulfillment, and accurate billing — across any channel, with any revenue model.</p>",,Left_Bottom;Section__c,Apps,Home
true,Welcome,Home Welcome,,,Top;Section__c,Sparkles,Home
true,,Greeting Admin,,,Top;Section__c,Sparkle,
true,,Release Notes Section,,,Left_Top;Section__c,Sparkle,
true,Learning Tasks,Salesforce Contracts Left Bottom Section,,,Left_Bottom;Section__c,Task,Salesforce Contracts
true,Learning Tasks,Product Catalog Management Left Bottom Section,<p>Follow these steps to implement and experience <strong>Product Catalog Management:</strong></p><p><br></p>,,Left_Bottom;Section__c,Task,Product Catalog Management
true,Learning Tasks,Product Configurator Left Bottom Section,<p>Follow these steps to implement and experience <strong>Product Configurator</strong></p>,,Left_Bottom;Section__c,Task,Product Configurator
true,Learning Tasks,Usage Management Left Bottom Section,<p>Follow these steps to implement and experience<strong> Usage Management</strong></p>,,Left_Bottom;Section__c,Task,Usage Management
true,Learning Tasks,Price Management Left Bottom Section,<p>Follow these steps to implement and experience <strong>Salesforce Pricing</strong></p>,,Left_Bottom;Section__c,Task,Salesforce Pricing
true,Learning Tasks,Transaction Management Left Bottom Section,<p>Follow these steps to implement and experience <strong>Transaction Management:</strong></p>,,Left_Bottom;Section__c,Task,Transaction Management
true,Learning Tasks,DRO Left Bottom Section,<p>Follow these steps to implement and experience<strong> Dynamic Revenue Orchestrator</strong></p>,,Left_Bottom;Section__c,Task,Dynamic Revenue Orchestrator
true,Learning Tasks,Billing Left Bottom Section,<p>Follow these steps to implement and experience <strong>Billing Management</strong></p>,,Left_Bottom;Section__c,Task,Billing Management
true,Learning Tasks,Rate Management Left Bottom Section,<p>Follow these steps to implement and experience <strong>Rate Management</strong></p><h2><br></h2><p><br></p>,,Left_Bottom;Section__c,Task,Rate Management
true,Revenue Cloud Summer '26 Release,Home Left Top,,https://play.vidyard.com/j9yYwcsJMaAtWqcJiX26Vm.html?autoplay=0&amp;custom_id=&amp;embed_button=0&amp;viral_sharing=0&amp,Left_Top;Section__c,Rev-Announcement,Home
true,Product Configurator - Solution Overview,Product Configurator Left Top Section,,,Left_Top;Section__c,Rev-BundleConfig,Product Configurator
true,Billing Management - Solution Overview,Billing Left Top Section,,,Left_Top;Section__c,Rev-Currency,Billing Management
true,Rate Management - Solution Overview,Rate Management Left Top Section,,,Left_Top;Section__c,Rev-Taxrate,Rate Management
true,Salesforce Contracts - Solution Overview,Salesforce Contracts Left Top Section,,,Left_Top;Section__c,Rev-Contractline,Salesforce Contracts
