App_API_Name__c,Filter_Name__c,Identity__c,Link__c,Name,Object__c,Page_Name__c,Relationship_API_Name__c,Relative_Url__c,Setup_Page__c,Site_Name__c,Text_Value__c,Where_Condition__c,RecordType.$$DeveloperName$SobjectType,Page__r.Name,Section__r.Name
,,RateManagement_CustomizeCapabilities_DYN_LINK,,Rate Management Customize Capabilities Popup,,,,,,,,,InAppPopup;DynamicLink__c,,Rate Management Customize Capabilities Popup Section
,,SalesforceContracts_GetStarted_DYN_LINK,,Salesforce Contracts Get Started Popup,,,,,,,,,InAppPopup;DynamicLink__c,,Salesforce Contracts Get Started Popup Section
,,SalesforceContracts_ValidateSetup_DYN_LINK,,Salesforce Contracts Validate Setup Popup,,,,,,,,,InAppPopup;DynamicLink__c,,Salesforce Contracts Validate Setup Popup Section
,,SalesforceContracts_LaunchApp_DYN_LINK,,Salesforce Contracts Launch App Popup,,,,,,,,,InAppPopup;DynamicLink__c,,Salesforce Contracts Launch App Popup Section
,,SalesforeContracts_Customize_DYN_LINK,,Salesforce Contracts Customize Capabilities Popup,,,,,,,,,InAppPopup;DynamicLink__c,,Salesforce Contracts Customize Capabilities Popup Section
,,UsageManagament_GetStarted_DYN_LINK,,Usage Management Get Started Popup,,,,,,,,,InAppPopup;DynamicLink__c,,Usage Management Get Started Popup Section
,,UsageManagement_ValidateSetup_DYN_LINK,,Usage Management Validate Setup Popup,,,,,,,,,InAppPopup;DynamicLink__c,,Usage Management Validate Setup Section
,,UsageManagament_LauchApp_DYN_LINK,,Usage Management Launch App Popup,,,,,,,,,InAppPopup;DynamicLink__c,,Usage Management Launch App
,,UsageManagement_CustomizeCapabilities_DYN_LINK,,Usage Management Customize Capabilities Popup,,,,,,,,,InAppPopup;DynamicLink__c,,Usage Management Customize Capabilities Popup Section
,,Salesforce_Contracts_DYN_LINK,,Salesforce Contracts Details Page Link,,,,,,,Go to Salesforce Contracts,,InAppDetailsPage;DynamicLink__c,Salesforce Contracts,
,,CENTER_AGENT_DYN_LINK,,Product Catalog Management Details Page Link,,,,,,,Go to Product Catalog Management,,InAppDetailsPage;DynamicLink__c,Product Catalog Management,
,,Product_Configurator_DYN_LINK,,Product Configurator Details Page Link,,,,,,,Go to Product Configurator Management,,InAppDetailsPage;DynamicLink__c,Product Configurator,
,,Usage_Management_DYN_LINK,,Usage Management Details Page Link,,,,,,,Go to Usage Management,,InAppDetailsPage;DynamicLink__c,Usage Management,
,,Price_Management_DYN_LINK,,Price Management Details Page Link,,,,,,,Go to Salesforce Pricing,,InAppDetailsPage;DynamicLink__c,Salesforce Pricing,
,,Transaction_Management_DYN_LINK,,Transaction Management Details Page Link,,,,,,,Go to Transaction Management,,InAppDetailsPage;DynamicLink__c,Transaction Management,
,,DRO_DYN_LINK,,DRO Details Page Link,,,,,,,Go to Dynamic Revenue Orchestrator,,InAppDetailsPage;DynamicLink__c,Dynamic Revenue Orchestrator,
,,Billing_Management_DYN_LINK,,Billing Management Details Page Link,,,,,,,Go to Billing Management,,InAppDetailsPage;DynamicLink__c,Billing Management,
,,Rate_Management_DYN_LINK,,Rate Management Details Page Link,,,,,,,Go to Rate Management,,InAppDetailsPage;DynamicLink__c,Rate Management,
