$$Product2.StockKeepingUnit$ProductSellingModel.Name$CurrencyIsoCode,CurrencyIsoCode,IsActive,IsDerived,Name,Pricebook2.$$Name$IsStandard,Product2.StockKeepingUnit,ProductSellingModel.$$Name$SellingModelType,UnitPrice
414LP-KAA-TT1;One-Time;USD,USD,true,false,Standard Duty Tires,Standard Price Book;true,414LP-KAA-TT1,One-Time;OneTime,450
414LP-KAA-TT2;One-Time;USD,USD,true,false,Heavy Duty Tires,Standard Price Book;true,414LP-KAA-TT2,One-Time;OneTime,950
A030S169-FRD;One-Time;USD,USD,true,false,A030S169,Standard Price Book;true,A030S169-FRD,One-Time;OneTime,100
A035K427-FRD;One-Time;USD,USD,true,false,A035K427,Standard Price Book;true,A035K427-FRD,One-Time;OneTime,940
A046D218-FRD;One-Time;USD,USD,true,false,A046D218,Standard Price Book;true,A046D218-FRD,One-Time;OneTime,1170
A048N280-FRD;One-Time;USD,USD,true,false,A048N280,Standard Price Book;true,A048N280-FRD,One-Time;OneTime,760
A051H785-FRD;One-Time;USD,USD,true,false,A051H785,Standard Price Book;true,A051H785-FRD,One-Time;OneTime,540
A051K118-FRD;One-Time;USD,USD,true,false,A051K118,Standard Price Book;true,A051K118-FRD,One-Time;OneTime,1150
A052X578-FRD;One-Time;USD,USD,true,false,A052X578,Standard Price Book;true,A052X578-FRD,One-Time;OneTime,2010
A052X580-FRD;One-Time;USD,USD,true,false,A052X580,Standard Price Book;true,A052X580-FRD,One-Time;OneTime,2210
A052X582-FRD;One-Time;USD,USD,true,false,A052X582,Standard Price Book;true,A052X582-FRD,One-Time;OneTime,1880
A052X584-FRD;One-Time;USD,USD,true,false,A052X584,Standard Price Book;true,A052X584-FRD,One-Time;OneTime,2310
A052X586-FRD;One-Time;USD,USD,true,false,A052X586,Standard Price Book;true,A052X586-FRD,One-Time;OneTime,450
ACET-50-200L;One-Time;USD,USD,true,false,Acetone (ACET-50) - 200L Drum,Standard Price Book;true,ACET-50-200L,One-Time;OneTime,1100
ACET-50-20L;One-Time;USD,USD,true,false,Acetone (ACET-50) - 20L Pail,Standard Price Book;true,ACET-50-20L,One-Time;OneTime,160
AMEL-FRD;One-Time;USD,USD,true,false,AMEL Generator Set,Standard Price Book;true,AMEL-FRD,One-Time;OneTime,23699
AO-1000-25KG;One-Time;USD,USD,true,false,Antioxidant (AO-1000) - 25KG Bag,Standard Price Book;true,AO-1000-25KG,One-Time;OneTime,350
AO-1000-50KG;One-Time;USD,USD,true,false,Antioxidant (AO-1000) - 50KG Bag,Standard Price Book;true,AO-1000-50KG,One-Time;OneTime,600
AR-300-1000KG;One-Time;USD,USD,true,false,Acrylic Resin (AR-300) - 1000KG Tote,Standard Price Book;true,AR-300-1000KG,One-Time;OneTime,3500
AR-300-200KG-DR;One-Time;USD,USD,true,false,Acrylic Resin (AR-300) - 200KG Drum,Standard Price Book;true,AR-300-200KG-DR,One-Time;OneTime,800
BG-BRG-7001;One-Time;USD,USD,true,false,"Deep Groove Ball Bearing, 6205-2RS, 25mm Bore",Standard Price Book;true,BG-BRG-7001,One-Time;OneTime,15
BG-BRG-7002;One-Time;USD,USD,true,false,"Pillow Block Bearing, UCP207-20, Cast Iron, 1-1/4"" Bore",Standard Price Book;true,BG-BRG-7002,One-Time;OneTime,53
BG-BRG-7003;One-Time;USD,USD,true,false,"SAE 841 Sintered Bronze Sleeve Bushing, 1"" ID",Standard Price Book;true,BG-BRG-7003,One-Time;OneTime,9
BG-CHS-8001;One-Time;USD,USD,true,false,"Double Strand Roller Chain, ANSI #60-2, 10 ft.",Standard Price Book;true,BG-CHS-8001,One-Time;OneTime,143
BG-CHS-8002;One-Time;USD,USD,true,false,"Type B Sprocket, #60 Chain, 24 Tooth, 1"" Bore",Standard Price Book;true,BG-CHS-8002,One-Time;OneTime,78.5
BG-CPL-6001;One-Time;USD,USD,true,false,"L095 Jaw Coupling Hub, Sintered Iron, 1/2"" Bore",Standard Price Book;true,BG-CPL-6001,One-Time;OneTime,25
BG-CPL-6002;One-Time;USD,USD,true,false,"Jaw Coupling Spider, Buna-N Rubber",Standard Price Book;true,BG-CPL-6002,One-Time;OneTime,6.5
BG-CPL-6003;One-Time;USD,USD,true,false,"Rigid Clamp Coupling, One-Piece, Steel, 3/4"" Bore",Standard Price Book;true,BG-CPL-6003,One-Time;OneTime,48
BG-KIT-CPL95;One-Time;USD,USD,true,false,"L095 Jaw Coupling Assembly Kit, 1/2"" Bore",Standard Price Book;true,BG-KIT-CPL95,One-Time;OneTime,52
BG-KIT-MTR1;One-Time;USD,USD,true,false,1HP Motor & VFD Control System,Standard Price Book;true,BG-KIT-MTR1,One-Time;OneTime,900
BG-MTR-1201;One-Time;USD,USD,true,false,"Three-Phase AC Motor, 1 HP, 1800 RPM, 145T Frame, TEFC",Standard Price Book;true,BG-MTR-1201,One-Time;OneTime,425
BG-MTR-1202;One-Time;USD,USD,true,false,"Variable Frequency Drive (VFD), 1 HP, 240V Input",Standard Price Book;true,BG-MTR-1202,One-Time;OneTime,511
BG-PNH-9001;One-Time;USD,USD,true,false,"Pneumatic Air Cylinder, Double-Acting, 2"" Bore, 6"" Stroke",Standard Price Book;true,BG-PNH-9001,One-Time;OneTime,115
BG-PNH-9002;One-Time;USD,USD,true,false,"5-Port 2-Position Solenoid Valve, 1/4"" NPT",Standard Price Book;true,BG-PNH-9002,One-Time;OneTime,65
CI-3000-200L;One-Time;USD,USD,true,false,Corrosion Inhibitor (CI-3000) - 200L Drum,Standard Price Book;true,CI-3000-200L,One-Time;OneTime,1500
CI-3000-20L;One-Time;USD,USD,true,false,Corrosion Inhibitor (CI-3000) - 20L Pail,Standard Price Book;true,CI-3000-20L,One-Time;OneTime,200
Civil-Engineer;One-Time;USD,USD,true,false,Civil Engineer,Standard Price Book;true,Civil-Engineer,One-Time;OneTime,520
CUGR-FRD;One-Time;USD,USD,true,false,CUGR Generator Set,Standard Price Book;true,CUGR-FRD,One-Time;OneTime,32999
DF-4000-200L;One-Time;USD,USD,true,false,Defoamer (DF-4000) - 200L Drum,Standard Price Book;true,DF-4000-200L,One-Time;OneTime,1300
DF-4000-20L;One-Time;USD,USD,true,false,Defoamer (DF-4000) - 20L Pail,Standard Price Book;true,DF-4000-20L,One-Time;OneTime,250
DIRT-BUCKET;One-Time;USD,USD,true,false,Dirt Bucket,Standard Price Book;true,DIRT-BUCKET,One-Time;OneTime,700
Electrical-Engineer;One-Time;USD,USD,true,false,Electrical Engineer,Standard Price Book;true,Electrical-Engineer,One-Time;OneTime,550
EP-43253;One-Time;USD,USD,true,false,Spark Plugs,Standard Price Book;true,EP-43253,One-Time;OneTime,5.75
EPX-500-200KG;One-Time;USD,USD,true,false,Epoxy Resin (EPX-500) - 200KG Drum,Standard Price Book;true,EPX-500-200KG,One-Time;OneTime,900
EPX-500-20KG;One-Time;USD,USD,true,false,Epoxy Resin (EPX-500) - 20KG PAIL,Standard Price Book;true,EPX-500-20KG,One-Time;OneTime,200
EW;Term Annual;USD,USD,true,false,Extended Warranty,Standard Price Book;true,EW,Term Annual;TermDefined,1000
FA-Entitlement;Term Annual;USD,USD,true,false,Fluid Analysis,Standard Price Book;true,FA-Entitlement,Term Annual;TermDefined,600
FESBA_1200;One-Time;USD,USD,true,false,FESBA 1200kW,Standard Price Book;true,FESBA_1200,One-Time;OneTime,2100
FESBA_1500;One-Time;USD,USD,true,false,FESBA 1500kW,Standard Price Book;true,FESBA_1500,One-Time;OneTime,2500
FESBA_1750;One-Time;USD,USD,true,false,FESBA 1750kW,Standard Price Book;true,FESBA_1750,One-Time;OneTime,3100
FESBA_2500;One-Time;USD,USD,true,false,FESBA 2500kW,Standard Price Book;true,FESBA_2500,One-Time;OneTime,4200
FESBA_2940;One-Time;USD,USD,true,false,Engine - QSK60-G6,Standard Price Book;true,FESBA_2940,One-Time;OneTime,1060
FESBA_3090;One-Time;USD,USD,true,false,"Fuel Filters-Engine, Standard",Standard Price Book;true,FESBA_3090,One-Time;OneTime,1190
FESBA_3750;One-Time;USD,USD,true,false,PMG,Standard Price Book;true,FESBA_3750,One-Time;OneTime,600
FESBA_5860;One-Time;USD,USD,true,false,Test - Standard Factory,Standard Price Book;true,FESBA_5860,One-Time;OneTime,2090
FESBA_900;One-Time;USD,USD,true,false,FESBA 900kW,Standard Price Book;true,FESBA_900,One-Time;OneTime,1100
FESBA_A292-2;One-Time;USD,USD,true,false,"Heater-Alternator, 120 Volt AC",Standard Price Book;true,FESBA_A292-2,One-Time;OneTime,1240
FESBA_A293-2;One-Time;USD,USD,true,false,"Heater-Alternator, 240 Volt AC",Standard Price Book;true,FESBA_A293-2,One-Time;OneTime,1910
FESBA_A333-2;One-Time;USD,USD,true,false,Battery Charging Alternator,Standard Price Book;true,FESBA_A333-2,One-Time;OneTime,1210
FESBA_A334-2;One-Time;USD,USD,true,false,Electric Starter Motor - 24V DC,Standard Price Book;true,FESBA_A334-2,One-Time;OneTime,1540
FESBA_A358-2;One-Time;USD,USD,true,false,Packing-None,Standard Price Book;true,FESBA_A358-2,One-Time;OneTime,2440
FESBA_A416-2;One-Time;USD,USD,true,false,"Heater-Alternator, 110/220 (120/240) Volt AC",Standard Price Book;true,FESBA_A416-2,One-Time;OneTime,1020
FESBA_A460-2;One-Time;USD,USD,true,false,120/240VAC compatible,Standard Price Book;true,FESBA_A460-2,One-Time;OneTime,1700
FESBA_B225-2;One-Time;USD,USD,true,false,"Temp Sens-Stator, 2 RTD/Ph",Standard Price Book;true,FESBA_B225-2,One-Time;OneTime,800
FESBA_B244-2;One-Time;USD,USD,true,false,"Bearing,1 RTD NDE",Standard Price Book;true,FESBA_B244-2,One-Time;OneTime,550
FESBA_B313-2;One-Time;USD,USD,true,false,"Alternator - 60Hz, 3-Phase, Wye, 2400/4160V, 105/80C, StbyPrm",Standard Price Book;true,FESBA_B313-2,One-Time;OneTime,940
FESBA_B448-2;One-Time;USD,USD,true,false,"ALT-60Hz, Wye,12.47-13.8kV,125/105/80C (S/P/C)",Standard Price Book;true,FESBA_B448-2,One-Time;OneTime,1450
FESBA_B467-2;One-Time;USD,USD,true,false,"ALT-60Hz,2400/4160V,125/105/80C (S/P/C)",Standard Price Book;true,FESBA_B467-2,One-Time;OneTime,1230
FESBA_B567-2;One-Time;USD,USD,true,false,"ALT-60Hz,Wye,12.47kV,105/80C (S/P)",Standard Price Book;true,FESBA_B567-2,One-Time;OneTime,1860
FESBA_B595-2;One-Time;USD,USD,true,false,"Alt-60Hz,Wye,220/380V,150/125/105C-SD/P/C,40C amb",Standard Price Book;true,FESBA_B595-2,One-Time;OneTime,1240
FESBA_B598-2;One-Time;USD,USD,true,false,"Alt-60Hz,Wye,220/380V,125/105/80C-StbyPrmCont",Standard Price Book;true,FESBA_B598-2,One-Time;OneTime,600
FESBA_B599-2;One-Time;USD,USD,true,false,"Alt-60Hz,Wye,220/380V,105/80C-StbyPrm",Standard Price Book;true,FESBA_B599-2,One-Time;OneTime,1370
FESBA_B600-2;One-Time;USD,USD,true,false,"Alternator-60Hz, 3Phase, 480Volt, 105/80C-StbyPrm",Standard Price Book;true,FESBA_B600-2,One-Time;OneTime,1170
FESBA_B601-2;One-Time;USD,USD,true,false,"Alternator-60Hz, 3Phase, 480Volt, 80C-Stby",Standard Price Book;true,FESBA_B601-2,One-Time;OneTime,2310
FESBA_B602-2;One-Time;USD,USD,true,false,"Alt-60Hz,347/600V,125/105/80C-SPC",Standard Price Book;true,FESBA_B602-2,One-Time;OneTime,470
FESBA_B603-2;One-Time;USD,USD,true,false,"Alternator-60Hz, 347/600Volt, 105/80C-StbyPrm",Standard Price Book;true,FESBA_B603-2,One-Time;OneTime,1270
FESBA_B604-2;One-Time;USD,USD,true,false,"Alternator-60Hz, 347/600Volt, 80C-Stby",Standard Price Book;true,FESBA_B604-2,One-Time;OneTime,960
FESBA_B607-2;One-Time;USD,USD,true,false,"Alternator-60Hz, Wye, 12.47kVolt, 80C-Stby",Standard Price Book;true,FESBA_B607-2,One-Time;OneTime,1990
FESBA_B612-2;One-Time;USD,USD,true,false,"Alt-60Hz, Wye, 13.2-13.8kVolt, 105/80C-StbyPrm",Standard Price Book;true,FESBA_B612-2,One-Time;OneTime,620
FESBA_B628-2;One-Time;USD,USD,true,false,"Alternator-60Hz, Wye, 13.2-13.8kVolt, 80C-Stby",Standard Price Book;true,FESBA_B628-2,One-Time;OneTime,120
FESBA_B660-2;One-Time;USD,USD,true,false,"Alternator-60 Hz, Wye, 380 Volt, 80C-Stby",Standard Price Book;true,FESBA_B660-2,One-Time;OneTime,2370
FESBA_B663-2;One-Time;USD,USD,true,false,"Alt-60Hz,Wye,440V,125-80C-SPC",Standard Price Book;true,FESBA_B663-2,One-Time;OneTime,600
FESBA_B664-2;One-Time;USD,USD,true,false,"Alternator-60 Hz, Wye, 440 Volt,105/80C-StbyPrm",Standard Price Book;true,FESBA_B664-2,One-Time;OneTime,1780
FESBA_B688-2;One-Time;USD,USD,true,false,"Alternator-60Hz, Wye, 440 Volt,80C-Stby",Standard Price Book;true,FESBA_B688-2,One-Time;OneTime,2100
FESBA_B691-2;One-Time;USD,USD,true,false,"Alt-60Hz,Wye,440V,150/125SP,40C amb",Standard Price Book;true,FESBA_B691-2,One-Time;OneTime,870
FESBA_B715-2;One-Time;USD,USD,true,false,"Alternator-60 Hz,Wye,240/416 Volt,105/80C-StbyPrm",Standard Price Book;true,FESBA_B715-2,One-Time;OneTime,1500
FESBA_B791-2;One-Time;USD,USD,true,false,Hardened Bearing Cartridge,Standard Price Book;true,FESBA_B791-2,One-Time;OneTime,1450
FESBA_B801-2;One-Time;USD,USD,true,false,"Alt-60Hz, 3Phase, 480Volt, 125/105/80C-StbyPrmCont",Standard Price Book;true,FESBA_B801-2,One-Time;OneTime,2340
FESBA_B816-2;One-Time;USD,USD,true,false,"Alternator-60Hz,3Phase,480Volt,150C-Stby,40C amb",Standard Price Book;true,FESBA_B816-2,One-Time;OneTime,2010
FESBA_B817-2;One-Time;USD,USD,true,false,"Alternator-60Hz,3Phase,600Volt,150C-Stby,40C amb",Standard Price Book;true,FESBA_B817-2,One-Time;OneTime,2350
FESBA_B903-2;One-Time;USD,USD,true,false,"Alt-60Hz,3Ph,277/480V,80C, Stby-Prime,IncrMtrStart",Standard Price Book;true,FESBA_B903-2,One-Time;OneTime,510
FESBA_B904-2;One-Time;USD,USD,true,false,"Alt-60Hz,3Ph,347/600V,80C, Stby-Prime,IncrMtrStart",Standard Price Book;true,FESBA_B904-2,One-Time;OneTime,2200
FESBA_B905-2;One-Time;USD,USD,true,false,"Alt-60Hz,3Ph,2400/4160V,80C, Stby-Prime,IncrMtrStart",Standard Price Book;true,FESBA_B905-2,One-Time;OneTime,1630
FESBA_B906-2;One-Time;USD,USD,true,false,"Alt-60Hz,3Ph,7200/12470V,80C, Stby-Prime,IncrMtrStart",Standard Price Book;true,FESBA_B906-2,One-Time;OneTime,2350
FESBA_B907-2;One-Time;USD,USD,true,false,"Alt-60Hz,3Ph,7620/13200V,80C, Stby-Prime,IncrMtrStart",Standard Price Book;true,FESBA_B907-2,One-Time;OneTime,1050
FESBA_B909-2;One-Time;USD,USD,true,false,"Alt-60Hz,3Ph,7968/13800V,80C, Stby-Prime,IncrMtrStart",Standard Price Book;true,FESBA_B909-2,One-Time;OneTime,800
FESBA_BB08-2;One-Time;USD,USD,true,false,"Alt-60Hz,3Ph,Wye,380V,105C-DCC,40C Amb",Standard Price Book;true,FESBA_BB08-2,One-Time;OneTime,2310
FESBA_BB10-2;One-Time;USD,USD,true,false,"Alt-60Hz,3Ph,Wye,416V,105C-DCC,40C Amb",Standard Price Book;true,FESBA_BB10-2,One-Time;OneTime,570
FESBA_BB12-2;One-Time;USD,USD,true,false,"Alt-60Hz,3Ph,Wye,440V,105C-DCC,40C Amb",Standard Price Book;true,FESBA_BB12-2,One-Time;OneTime,780
FESBA_BB14-2;One-Time;USD,USD,true,false,"Alt-60Hz,3Ph,Wye,480V,80C-DCC,40C Amb",Standard Price Book;true,FESBA_BB14-2,One-Time;OneTime,1290
FESBA_BB15-2;One-Time;USD,USD,true,false,"Alt-60Hz,3Ph,Wye,480V,105C-DCC,40C Amb",Standard Price Book;true,FESBA_BB15-2,One-Time;OneTime,1450
FESBA_BB17-2;One-Time;USD,USD,true,false,"Alt-60Hz,3Ph,Wye,600V,80C-DCC,40C Amb",Standard Price Book;true,FESBA_BB17-2,One-Time;OneTime,610
FESBA_BB18-2;One-Time;USD,USD,true,false,"Alt-60Hz,3Ph,Wye,600V,105C-DCC,40C Amb",Standard Price Book;true,FESBA_BB18-2,One-Time;OneTime,2410
FESBA_BB20-2;One-Time;USD,USD,true,false,"Alt-60Hz,3Ph,Wye,4160V,80C-DCC,40C Amb",Standard Price Book;true,FESBA_BB20-2,One-Time;OneTime,480
FESBA_BB23-2;One-Time;USD,USD,true,false,"Alt-60Hz,3Ph,Wye,12.47kV,80C-DCC,40C Amb",Standard Price Book;true,FESBA_BB23-2,One-Time;OneTime,1790
FESBA_BB26-2;One-Time;USD,USD,true,false,"Alt-60Hz,3Ph,Wye,13.2kV,80C-DCC,40C Amb",Standard Price Book;true,FESBA_BB26-2,One-Time;OneTime,1300
FESBA_BB29-2;One-Time;USD,USD,true,false,"Alt-60Hz,3Ph,Wye,13.8kV,80C-DCC,40C Amb",Standard Price Book;true,FESBA_BB29-2,One-Time;OneTime,2340
FESBA_BC03-2;One-Time;USD,USD,true,false,"Alt-60Hz,3Ph,Wye,440V,80C-DCC,40C Amb",Standard Price Book;true,FESBA_BC03-2,One-Time;OneTime,830
FESBA_BC04-2;One-Time;USD,USD,true,false,"Alt-60Hz,3Ph,Wye,380V,80C-DCC,40C Amb",Standard Price Book;true,FESBA_BC04-2,One-Time;OneTime,1450
FESBA_BC05-2;One-Time;USD,USD,true,false,"Alt-60Hz,3Ph,Wye,416V,80C-DCC,40C Amb",Standard Price Book;true,FESBA_BC05-2,One-Time;OneTime,690
FESBA_C127-2;One-Time;USD,USD,true,false,Separator-Fuel/Water,Standard Price Book;true,FESBA_C127-2,One-Time;OneTime,1070
FESBA_C278-2;One-Time;USD,USD,true,false,"Fuel Filters-Engine, Duplex",Standard Price Book;true,FESBA_C278-2,One-Time;OneTime,810
FESBA_D036-2;One-Time;USD,USD,true,false,Heavy Duty Air Cleaner,Standard Price Book;true,FESBA_D036-2,One-Time;OneTime,1650
FESBA_D041-2;One-Time;USD,USD,true,false,Normal Duty Air Cleaner,Standard Price Book;true,FESBA_D041-2,One-Time;OneTime,1820
FESBA_E043-2;One-Time;USD,USD,true,false,None Supplied (Remote Cooling),Standard Price Book;true,FESBA_E043-2,One-Time;OneTime,130
FESBA_E080-2;One-Time;USD,USD,true,false,(Remote Cooling) Flanged Connectors ASA,Standard Price Book;true,FESBA_E080-2,One-Time;OneTime,2460
FESBA_E125-2;One-Time;USD,USD,true,false,Engine Cooling-High Ambient Air Temperature,Standard Price Book;true,FESBA_E125-2,One-Time;OneTime,690
FESBA_E126-2;One-Time;USD,USD,true,false,Engine Cooling-Enhanced High Ambient Air Temperature,Standard Price Book;true,FESBA_E126-2,One-Time;OneTime,290
FESBA_E128-2;One-Time;USD,USD,true,false,"Eng Cooling-High Ambient Air Temp, Ship Loose",Standard Price Book;true,FESBA_E128-2,One-Time;OneTime,1770
FESBA_F258-2;One-Time;USD,USD,true,false,"Terminal Hsg-Alternator Mounted,BotEntr,LV,NEMA 2-HoleConn",Standard Price Book;true,FESBA_F258-2,One-Time;OneTime,1940
FESBA_F259-2;One-Time;USD,USD,true,false,"Terminal Hsg-Alternator Mounted,TopEntr,LV,NEMA 2-HoleConn",Standard Price Book;true,FESBA_F259-2,One-Time;OneTime,710
FESBA_H110-2;One-Time;USD,USD,true,false,Oil Pan-High Capacity,Standard Price Book;true,FESBA_H110-2,One-Time;OneTime,1910
FESBA_H244-2;One-Time;USD,USD,true,false,Gauge-Exhaust Gas Temperature,Standard Price Book;true,FESBA_H244-2,One-Time;OneTime,850
FESBA_H389-2;One-Time;USD,USD,true,false,Shutdown-Low Coolant Level,Standard Price Book;true,FESBA_H389-2,One-Time;OneTime,150
FESBA_H527-2;One-Time;USD,USD,true,false,Warning-Low Coolant Level,Standard Price Book;true,FESBA_H527-2,One-Time;OneTime,1920
FESBA_H556-2;One-Time;USD,USD,true,false,"Coolant Heater-208/240/480V, 40F Minimum Ambient Temp",Standard Price Book;true,FESBA_H556-2,One-Time;OneTime,380
FESBA_H557-2;One-Time;USD,USD,true,false,"Coolant Heater-208/240/480V, Below 40F Ambient Temp",Standard Price Book;true,FESBA_H557-2,One-Time;OneTime,900
FESBA_H606-2;One-Time;USD,USD,true,false,"Meters-AC Output,Analog",Standard Price Book;true,FESBA_H606-2,One-Time;OneTime,1630
FESBA_H607-2;One-Time;USD,USD,true,false,"Filters-Eng Oil,Full Flow/Bypass",Standard Price Book;true,FESBA_H607-2,One-Time;OneTime,1590
FESBA_H666-2;One-Time;USD,USD,true,false,"Indication-Ground Fault,3-PoleXfrSw",Standard Price Book;true,FESBA_H666-2,One-Time;OneTime,2390
FESBA_H678-2;One-Time;USD,USD,true,false,Display - Control LCD,Standard Price Book;true,FESBA_H678-2,One-Time;OneTime,880
FESBA_H704-2;One-Time;USD,USD,true,false,PowerCommand 3.3,Standard Price Book;true,FESBA_H704-2,One-Time;OneTime,2050
FESBA_H720-2;One-Time;USD,USD,true,false,AmpSentryTM Protective Relay,Standard Price Book;true,FESBA_H720-2,One-Time;OneTime,1900
FESBA_H723-2;One-Time;USD,USD,true,false,"Indication-Ground Fault, Terminal Box (or) Circuit Breaker Box - Left",Standard Price Book;true,FESBA_H723-2,One-Time;OneTime,2070
FESBA_H724-2;One-Time;USD,USD,true,false,"Indication-Ground Fault, Terminal Box (or) Circuit Breaker Box - Right",Standard Price Book;true,FESBA_H724-2,One-Time;OneTime,930
FESBA_H734-2;One-Time;USD,USD,true,false,Oil Sampling Valve,Standard Price Book;true,FESBA_H734-2,One-Time;OneTime,1240
FESBA_K020-2;One-Time;USD,USD,true,false,"Display, Running Time",Standard Price Book;true,FESBA_K020-2,One-Time;OneTime,2470
FESBA_K993-2;One-Time;USD,USD,true,false,Differential CT's P80,Standard Price Book;true,FESBA_K993-2,One-Time;OneTime,610
FESBA_KA08-2;One-Time;USD,USD,true,false,"Alarm-Audible, Engine Shutdown",Standard Price Book;true,FESBA_KA08-2,One-Time;OneTime,2060
FESBA_KB70-2;One-Time;USD,USD,true,false,"Top Entry, Right",Standard Price Book;true,FESBA_KB70-2,One-Time;OneTime,500
FESBA_KB71-2;One-Time;USD,USD,true,false,"Top Entry, Left",Standard Price Book;true,FESBA_KB71-2,One-Time;OneTime,170
FESBA_KB72-2;One-Time;USD,USD,true,false,"Bottom Entry, Right",Standard Price Book;true,FESBA_KB72-2,One-Time;OneTime,1440
FESBA_KB73-2;One-Time;USD,USD,true,false,"Bottom Entry, Left",Standard Price Book;true,FESBA_KB73-2,One-Time;OneTime,980
FESBA_KC52-2;One-Time;USD,USD,true,false,"Terminal Box-Low Voltage,Right",Standard Price Book;true,FESBA_KC52-2,One-Time;OneTime,620
FESBA_KC53-2;One-Time;USD,USD,true,false,"Terminal Box-Low Voltage,Left",Standard Price Book;true,FESBA_KC53-2,One-Time;OneTime,1650
FESBA_KP78-2;One-Time;USD,USD,true,false,Circuit Breaker or Entrance Box-None,Standard Price Book;true,FESBA_KP78-2,One-Time;OneTime,1030
FESBA_KP82-2;One-Time;USD,USD,true,false,"CB-2500A,Right,3P,UL 600,IEC 415,UL Serv Ent,100%",Standard Price Book;true,FESBA_KP82-2,One-Time;OneTime,660
FESBA_KP83-2;One-Time;USD,USD,true,false,"CB-2500A,Left,3P,UL 600,IEC 415,UL Serv Ent,100%",Standard Price Book;true,FESBA_KP83-2,One-Time;OneTime,1100
FESBA_KP84-2;One-Time;USD,USD,true,false,"CB-2000A,Right,3P,UL 600,IEC 415,UL Serv Ent,100%",Standard Price Book;true,FESBA_KP84-2,One-Time;OneTime,1850
FESBA_KP85-2;One-Time;USD,USD,true,false,"CB-2000A,Left,3P,UL 600,IEC 415,UL Serv Ent,100%",Standard Price Book;true,FESBA_KP85-2,One-Time;OneTime,2000
FESBA_KP86-2;One-Time;USD,USD,true,false,"CB-1600A,Right,3P,UL 600,IEC 415,UL Serv Ent,100%",Standard Price Book;true,FESBA_KP86-2,One-Time;OneTime,540
FESBA_KP87-2;One-Time;USD,USD,true,false,"CB-1600A,Left,3P,UL 600,IEC 415,UL Serv Ent,100%",Standard Price Book;true,FESBA_KP87-2,One-Time;OneTime,1700
FESBA_KP88-2;One-Time;USD,USD,true,false,"CB-1200A,Right,3P,UL 600,IEC 415,UL Serv Ent,100%",Standard Price Book;true,FESBA_KP88-2,One-Time;OneTime,740
FESBA_KP89-2;One-Time;USD,USD,true,false,"CB-1200A,Left,3P,UL 600,IEC 415,UL Serv Ent,100%",Standard Price Book;true,FESBA_KP89-2,One-Time;OneTime,1460
FESBA_KP90-2;One-Time;USD,USD,true,false,"CB-800A,Right,3P,UL 600,IEC 415,UL Serv Ent,100%",Standard Price Book;true,FESBA_KP90-2,One-Time;OneTime,1530
FESBA_KP91-2;One-Time;USD,USD,true,false,"CB-800A,Left,3P,UL 600,IEC 415,UL Serv Ent,100%",Standard Price Book;true,FESBA_KP91-2,One-Time;OneTime,830
FESBA_KP92-2;One-Time;USD,USD,true,false,"CB-600A,Right,3P,UL 600,IEC 690,UL Serv Ent,100%",Standard Price Book;true,FESBA_KP92-2,One-Time;OneTime,820
